Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF01384,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",InvR,Invasion gene-associated RNA,Gene;
RF01385,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (70.59%)",isrA,isrA Hfq binding RNA,Gene; sRNA;
RF01386,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (55.56%), Bacteria:Proteobacteria (44.44%), Eukaryota (22.22%), Viruses (22.22%), Eukaryota:Viridiplantae (22.22%)",isrB,isrB Hfq binding RNA,Gene; sRNA;
RF01387,Bacteria+Proteobacteria/Bacteria,"Bacteria (93.75%), Bacteria:Proteobacteria (93.75%), unclassified sequences (6.25%)","Bacteria (94.59%), Bacteria:Proteobacteria (40.54%), Eukaryota (5.41%), Eukaryota:Metazoa (5.41%)",isrC,isrC Hfq binding RNA,Gene; sRNA;
RF01388,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (66.67%), Bacteria:Proteobacteria (66.67%), Eukaryota (33.33%), Eukaryota:Viridiplantae (16.67%), Eukaryota:Metazoa (16.67%)",isrD,isrD Hfq binding RNA,Gene; sRNA;
RF01389,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",isrF,isrF Hfq binding RNA,Gene; sRNA;
RF01390,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Eukaryota (83.33%), Eukaryota:Metazoa (62.50%), Bacteria (16.67%), Bacteria:Proteobacteria (16.67%), Eukaryota:Alveolata (4.17%)",isrG,isrG Hfq binding RNA,Gene; sRNA;
RF01391,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",isrH,isrH Hfq binding RNA,Gene; sRNA;
RF01392,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (80.00%), Bacteria:Proteobacteria (80.00%), Eukaryota (10.00%), Viruses (10.00%), Eukaryota:Metazoa (10.00%)",isrI,isrI Hfq binding RNA,Gene; sRNA;
RF01393,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (47.06%), Eukaryota (35.29%), Bacteria:Proteobacteria (29.41%), Viruses (17.65%), Eukaryota:Viridiplantae (17.65%), Eukaryota:Metazoa (17.65%)",isrJ,isrJ Hfq binding RNA,Gene; sRNA;
RF01394,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (81.75%), Bacteria:Proteobacteria (53.45%), Viruses (13.22%), Eukaryota (5.03%), Eukaryota:Metazoa (4.10%), Eukaryota:Viridiplantae (0.74%), Eukaryota:Fungi (0.19%)",isrK,isrK Hfq binding RNA,Gene; sRNA;
RF01395,Bacteria+Proteobacteria/Bacteria,"Bacteria (75.00%), Bacteria:Proteobacteria (75.00%), unclassified sequences (25.00%)","Bacteria (92.86%), Bacteria:Proteobacteria (85.71%), Eukaryota (7.14%), Eukaryota:Fungi (7.14%)",isrL,isrL Hfq binding RNA,Gene; sRNA;
RF01396,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (91.61%), Bacteria:Proteobacteria (58.04%), Eukaryota (8.39%), Eukaryota:Metazoa (5.59%), Bacteria:Bacteroidetes (3.50%), Eukaryota:Fungi (2.80%)",isrN,isrN Hfq binding RNA,Gene; sRNA;
RF01397,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (80.00%)",isrO,isrO Hfq binding RNA,Gene; sRNA;
RF01398,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",isrP,isrP Hfq binding RNA,Gene; sRNA;
RF01399,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",isrQ,isrQ Hfq binding RNA,Gene; sRNA;
RF01400,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (84.38%), Bacteria:Proteobacteria (71.88%), Eukaryota (15.62%), Eukaryota:Metazoa (9.38%), Eukaryota:Viridiplantae (3.12%)",istR,istR Hfq binding RNA,Gene; antitoxin;
RF01401,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",rseX,rseX Hfq binding RNA,Gene; sRNA;
RF01402,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc150,STnc150 Hfq binding RNA,Gene; sRNA;
RF01403,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc290,STnc290 Hfq binding RNA,Gene; sRNA;
RF01404,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",PinT,PinT (STnc440) Hfq binding RNA,Gene; sRNA;
RF01405,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (60.75%), Bacteria:Firmicutes (13.31%)",STnc490,STnc490 Hfq binding RNA,Gene; sRNA;
RF01406,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc500,STnc500 Hfq binding RNA,Gene; sRNA;
RF01407,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.55%), Bacteria:Proteobacteria (86.21%), Eukaryota (3.45%), Eukaryota:Metazoa (3.45%)",STnc560,STnc560 Hfq binding RNA,Gene; sRNA;
RF01408,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (88.89%), Bacteria:Proteobacteria (77.78%), Eukaryota (11.11%), Eukaryota:Metazoa (8.89%), Bacteria:Actinobacteria (2.22%), Eukaryota:Fungi (2.22%)",sraL,sraL Hfq binding RNA,Gene; sRNA;
RF01409,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",STnc250,STnc250 Hfq binding RNA,Gene; sRNA;
RF01410,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (99.48%), Bacteria:Firmicutes (56.90%), Eukaryota (0.52%), Eukaryota:Viridiplantae (0.34%), Eukaryota:Metazoa (0.17%)",BsrC,BsrC,Gene; sRNA;
RF01411,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (58.67%)",BsrF,BsrF,Gene; sRNA;
RF01412,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (94.81%), Bacteria:Firmicutes (52.35%), Viruses (4.70%), Eukaryota (0.49%), Eukaryota:Metazoa (0.49%), Bacteria:Bacteroidetes (0.16%)",BsrG,BsrG,Gene; sRNA;
RF01416,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",NrrF,NrrF RNA,Gene; antisense;
RF01419,Mixed,"Eukaryota (64.29%), Eukaryota:Viridiplantae (52.60%), Bacteria (22.08%), Bacteria:Cyanobacteria (22.08%), unclassified sequences (13.64%), Eukaryota:Alveolata (1.30%)","Eukaryota (84.86%), Eukaryota:Viridiplantae (84.04%), Bacteria (15.14%), Bacteria:Cyanobacteria (7.94%), Eukaryota:Metazoa (0.15%), Eukaryota:Alveolata (0.15%), Bacteria:Actinobacteria (0.03%), Eukaryota:Stramenopiles (0.03%)",IsrR,Antisense RNA which regulates isiA expression,Gene; antisense;
RF01456,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (52.00%)",VrrA,Vibrio regulatory RNA of OmpA,Gene; antisense;
RF01457,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli22,Listeria sRNA rli22,Gene; sRNA;
RF01458,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (55.77%), Bacteria:Proteobacteria (1.92%)",rli23,Listeria snRNA rli23,Gene; antisense;
RF01459,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rliE,Listeria sRNA rliE,Gene; sRNA;
RF01460,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rliH,Listeria sRNA rliH,Gene; sRNA;
RF01461,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli24,Listeria sRNA rli22,Gene; sRNA;
RF01462,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli26,Listeria sRNA rli26,Gene; sRNA;
RF01463,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli27,Listeria sRNA rli27,Gene; sRNA;
RF01464,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Eukaryota (86.67%), Eukaryota:Viridiplantae (86.67%), Bacteria (13.33%), Bacteria:Firmicutes (13.33%)",rliA,Listeria sRNA rliA,Gene; sRNA;
RF01465,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli31,Listeria sRNA rli31,Gene; sRNA;
RF01466,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (50.00%), Viruses (50.00%), Bacteria:Firmicutes (50.00%)",rli34,Listeria sRNA rli34,Gene; sRNA;
RF01467,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli36,Listeria sRNA rli36,Gene; sRNA;
RF01468,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli32,Listeria sRNA rli32,Gene; sRNA;
RF01469,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Eukaryota (80.00%), Eukaryota:Metazoa (40.00%), Bacteria (20.00%), Bacteria:Firmicutes (20.00%), Eukaryota:Viridiplantae (20.00%), Eukaryota:Alveolata (20.00%)",rli33,Listeria sRNA rli33,Gene; sRNA;
RF01470,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (97.47%), Bacteria:Firmicutes (68.35%), Eukaryota (1.27%), Viruses (1.27%), Eukaryota:Metazoa (1.27%)",rli38,Listeria sRNA rli38,Gene; sRNA;
RF01471,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rliB,Listeria sRNA rliB,Gene; sRNA;
RF01472,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli40,Listeria sRNA rli40,Gene; sRNA;
RF01473,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (80.00%), Bacteria:Firmicutes (40.00%), Eukaryota (20.00%), Eukaryota:Viridiplantae (20.00%)",rli41,Listeria sRNA rli41,Gene; sRNA;
RF01474,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli42,Listeia sRNA rli42,Gene; sRNA;
RF01475,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli45,Listeria snRNA rli45,Gene; antisense;
RF01476,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rliF,Listeria sRNA rliF,Gene; sRNA;
RF01477,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli43,Listeria sRNA rli43,Gene; sRNA;
RF01478,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli47,Listeria sRNA rli47,Gene; sRNA;
RF01479,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (80.00%), Bacteria (20.00%), Bacteria:Firmicutes (20.00%)",rli48,Listeria sRNA rli48,Gene; sRNA;
RF01480,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli52,Listeria sRNA rli52,Cis-reg;
RF01481,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (33.33%)",rli53,Listeria sRNA rli53,Cis-reg;
RF01482,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (31.56%), Bacteria:Firmicutes (20.62%), Bacteria:Proteobacteria (5.94%), Bacteria:Bacteroidetes (0.94%)",AdoCbl,AdoCbl (Cobalamin/B12) riboswitch aptamer,Cis-reg; riboswitch;
RF01483,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli56,Listeria sRNA rli56,Cis-reg;
RF01484,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli59,Listeria sRNA rli59,Cis-reg;
RF01485,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (85.00%), Bacteria:Firmicutes (35.00%), Eukaryota (15.00%), Eukaryota:Metazoa (10.00%), Eukaryota:Viridiplantae (5.00%)",rli61,Listeria sRNA rli61,Cis-reg;
RF01486,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Viruses (85.71%), Bacteria (14.29%), Bacteria:Firmicutes (14.29%)",rli62,Listeria sRNA rli62,Cis-reg;
RF01487,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Eukaryota (62.50%), Bacteria (37.50%), Eukaryota:Metazoa (37.50%), Bacteria:Firmicutes (25.00%), Eukaryota:Viridiplantae (12.50%), Eukaryota:Alveolata (12.50%)",rliI,Listeria sRNA rliI,Gene; sRNA;
RF01488,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (50.00%), Eukaryota (50.00%), Bacteria:Firmicutes (50.00%), Eukaryota:Metazoa (50.00%)",rli49,Listeria sRNA rli49,Gene; sRNA;
RF01489,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (52.83%)",sbrA,Listeria sRNA sbrA,Gene; sRNA;
RF01490,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Eukaryota (75.00%), Eukaryota:Metazoa (50.00%), Bacteria (25.00%), Bacteria:Firmicutes (25.00%), Eukaryota:Viridiplantae (25.00%)",rli51,Listeria snRNA rli51,Cis-reg;
RF01491,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (50.00%)",rli54,Listeria sRNA rli54,Cis-reg;
RF01492,Bacteria+Firmicutes/Mixed,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (87.28%), Bacteria:Firmicutes (64.45%), Viruses (8.09%), Eukaryota (4.62%), Eukaryota:Metazoa (4.34%), Bacteria:Actinobacteria (0.58%), Eukaryota:Viridiplantae (0.29%)",rli28,Listeria sRNA rli28,Gene; sRNA;
RF01493,Bacteria+Firmicutes,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (100.00%), Bacteria:Firmicutes (100.00%)",rli37,Listeria sRNA rli37,Gene; sRNA;
RF01494,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (98.98%), Bacteria:Firmicutes (66.33%), Eukaryota (1.02%), Eukaryota:Metazoa (1.02%)",rliD,Listeria sRNA rliD,Gene; antisense;
RF01497,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (96.56%), Bacteria:Proteobacteria (40.18%), Bacteria:Actinobacteria (19.93%), Eukaryota (2.51%), Eukaryota:Metazoa (0.98%), Viruses (0.93%), Eukaryota:Viridiplantae (0.79%), Eukaryota:Fungi (0.37%), Eukaryota:Alveolata (0.33%)",ALIL,ALIL pseudoknot,Cis-reg;
RF01510,Bacteria,Bacteria (100.00%),Bacteria (100.00%),2dG-I,2dG-I riboswitch aptamer (M. florum),Cis-reg; riboswitch;
RF01517,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (91.30%), Bacteria:Proteobacteria (76.09%), Eukaryota (8.70%), Eukaryota:Metazoa (6.52%), Eukaryota:Fungi (2.17%)",iscRS,iscR stability element,Cis-reg;
RF01519,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (85.19%), Bacteria:Proteobacteria (44.44%), Eukaryota (14.81%), Eukaryota:Metazoa (14.81%)",CC0196,Caulobacter sRNA CC0196,Gene; sRNA;
RF01520,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",CC0734,caulobacter sRNA CC0734,Gene; sRNA;
RF01521,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",CC1840,caulobacter sRNA CC1840,Gene; sRNA;
RF01527,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.86%), Bacteria:Proteobacteria (52.38%), Eukaryota (7.14%), Eukaryota:Viridiplantae (4.76%), Eukaryota:Metazoa (2.38%)",CrfA,Caulobacter sRNA CrfA,Gene; sRNA;
RF01528,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (90.91%), Bacteria:Proteobacteria (54.55%), Eukaryota (9.09%), Bacteria:Actinobacteria (9.09%), Eukaryota:Metazoa (9.09%)",CC3513,caulobacter sRNA CC3513,Gene; sRNA;
RF01529,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (56.25%)",CC3552,Cauldobacter sRNA CC3552,Gene; sRNA;
RF01530,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (42.86%)",CC3664,Caulobacter sRNA CC3664,Gene; sRNA;
RF01665,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P13,Pseudomonas sRNA P13,Gene; sRNA;
RF01668,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (92.19%), Bacteria:Proteobacteria (53.12%), Eukaryota (6.25%), Eukaryota:Metazoa (3.12%), Viruses (1.56%), Eukaryota:Fungi (1.56%), Eukaryota:Viridiplantae (1.56%)",P10,Pseudomonas sRNA P10,Gene; sRNA;
RF01669,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.92%), Bacteria:Proteobacteria (61.22%), Eukaryota (4.08%), Eukaryota:Metazoa (4.08%)",P14,Pseudomonas sRNA P14,Gene; sRNA;
RF01670,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (80.95%), Bacteria:Proteobacteria (52.38%), Eukaryota (19.05%), Eukaryota:Metazoa (14.29%), Eukaryota:Viridiplantae (4.76%)",P17,Pseudomonas sRNA P17,Gene; sRNA;
RF01671,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (50.00%)",P18,Pseudomonas sRNA P18,Gene; sRNA;
RF01672,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P2,Psudomonas sRNA P2,Gene; sRNA;
RF01673,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.58%), Bacteria:Proteobacteria (54.84%), Eukaryota (2.42%), Eukaryota:Metazoa (1.61%), Eukaryota:Viridiplantae (0.81%)",PhrS,PhrS,Gene; sRNA;
RF01674,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (97.56%), Bacteria:Proteobacteria (53.66%), Eukaryota (2.44%), Eukaryota:Metazoa (1.22%)",P27,Pseudomonas sRNA P27,Gene; sRNA;
RF01675,Bacteria+Proteobacteria/Bacteria,"Bacteria (94.74%), Bacteria:Proteobacteria (94.74%), unclassified sequences (5.26%)","Bacteria (96.15%), Bacteria:Proteobacteria (56.92%), Eukaryota (3.85%), Eukaryota:Metazoa (3.08%), Eukaryota:Viridiplantae (0.77%)",CrcZ,Pseudomonas sRNA CrcZ,Gene; sRNA;
RF01676,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (95.71%), Bacteria:Proteobacteria (55.71%), Eukaryota (4.29%), Eukaryota:Metazoa (2.86%), Eukaryota:Viridiplantae (1.43%)",P31,Pseudomonas sRNA P31,Gene; sRNA;
RF01677,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P35,Pseudomonas sRNA P35,Gene; sRNA;
RF01678,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P37,Pseudomonas sRNA P37,Gene; sRNA;
RF01679,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (57.41%), Eukaryota (42.59%), Eukaryota:Metazoa (38.89%), Bacteria:Proteobacteria (35.19%), Eukaryota:Viridiplantae (3.70%)",P36,Pseudomonas sRNA P36,Gene; sRNA;
RF01680,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P5,Pseudomonas sRNA P5,Gene; sRNA;
RF01681,Bacteria+Proteobacteria/Mixed,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (50.00%), Eukaryota (50.00%), Bacteria:Proteobacteria (25.00%), Eukaryota:Fungi (25.00%), Eukaryota:Metazoa (25.00%)",P4,Pseudomonas sRNA P4,Gene; sRNA;
RF01682,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P8,Pseudomonas sRNA P8,Gene; sRNA;
RF01683,Bacteria+Proteobacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)",P6,Pseudomonas sRNA P6,Gene; sRNA;
RF01685,Bacteria+Bacteroidetes/Bacteria,"unclassified sequences (86.59%), Bacteria (13.41%), Bacteria:Bacteroidetes (13.41%)","Bacteria (99.63%), Bacteria:Bacteroidetes (48.53%), Other (0.37%)",6S-Flavo,6S-Flavo RNA,Gene; sRNA;
RF01686,Bacteria,Bacteria (100.00%),Bacteria (100.00%),Acido-1,Acido-1 RNA,Gene; sRNA;
RF01687,Bacteria,"Bacteria (80.46%), unclassified sequences (19.54%), Bacteria:Proteobacteria (1.15%)","Bacteria (98.77%), Bacteria:Proteobacteria (20.60%), Bacteria:Bacteroidetes (4.71%), Eukaryota (1.23%), Eukaryota:Alveolata (0.71%), Eukaryota:Metazoa (0.37%), Eukaryota:Viridiplantae (0.15%)",Acido-Lenti-1,Acido-Lenti-1 RNA,Gene; sRNA;
RF01688,Bacteria+Actinobacteria/Bacteria,"unclassified sequences (62.34%), Bacteria (37.66%), Bacteria:Actinobacteria (37.66%)","Bacteria (99.40%), Bacteria:Actinobacteria (57.74%), Eukaryota (0.60%), Eukaryota:Metazoa (0.30%), Eukaryota:Viridiplantae (0.15%), Eukaryota:Alveolata (0.15%)",Actino-pnp,Actino-pnp RNA,Cis-reg;
RF01689,Mixed/Bacteria,unclassified sequences (100.00%),"Bacteria (97.70%), Bacteria:Actinobacteria (20.11%), Bacteria:Cyanobacteria (7.47%), Bacteria:Firmicutes (5.75%), Bacteria:Proteobacteria (2.87%), Bacteria:Bacteroidetes (2.87%), Eukaryota (2.30%), Eukaryota:Metazoa (1.72%), Eukaryota:Viridiplantae (0.57%)",AdoCbl-II,AdoCbl-II (Cobalamin/B12) riboswitch aptamer,Cis-reg; riboswitch;
RF01690,Bacteria+Firmicutes/Bacteria,"Bacteria (100.00%), Bacteria:Firmicutes (100.00%)","Bacteria (99.86%), Bacteria:Firmicutes (46.12%), Eukaryota (0.14%), Eukaryota:Metazoa (0.14%), Bacteria:Actinobacteria (0.02%)",Bacillaceae-1,Bacillaceae-1 RNA,Gene; sRNA;
