Family,Domain,Seed groups,Full region groups,Rfam ID,Description,RNA type
RF02566,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (83.67%)",Ms1,Mycobacterium smegmatis small RNA 1,Gene; sRNA;
RF02571,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (80.00%)",Mcr7,mcr7 sRNA,Gene; sRNA;
RF02605,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (53.53%)",scr5239,Streptomyces sRNA scr5239,Gene; sRNA;
RF02659,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (75.00%)",ncRv12659,ncRv12659 sRNA,Gene; sRNA;
RF02673,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (51.68%)",scr4677,Streptomyces sRNA 4677,Gene; sRNA;
RF02681,Actinobacteria+Bacteria/Mixed,"unclassified sequences (99.12%), Bacteria (0.88%), Bacteria:Actinobacteria (0.88%)","Bacteria (88.24%), Bacteria:Proteobacteria (17.65%), Archaea (5.88%), Eukaryota (5.88%), Archaea:Euryarchaeota (5.88%), Eukaryota:Fungi (5.88%)",Twister-sister,Twister_sister_ribozyme,Gene; ribozyme;
RF02734,Actinobacteria+Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)",Cgb105,Corynebacterium sRNA 105,Gene; sRNA;
RF02735,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (98.98%), Bacteria:Actinobacteria (53.12%), Bacteria:Proteobacteria (2.31%), Bacteria:Cyanobacteria (1.28%), Eukaryota (1.02%), Eukaryota:Metazoa (0.60%), Eukaryota:Alveolata (0.26%), Eukaryota:Viridiplantae (0.09%)",Sernc350,Saccharopolyspora sRNA 350,Gene; antisense;
RF02743,Actinobacteria+Bacteria/Mixed,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (88.30%), Bacteria:Actinobacteria (54.26%), Viruses (11.70%)",Sernc389,Saccharopolyspora sRNA 389,Gene; antisense;
RF02790,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (99.41%), Bacteria:Actinobacteria (52.06%), Eukaryota (0.59%), Eukaryota:Metazoa (0.59%)",sodF_sRNA,sodF sRNA,Gene; sRNA;
RF02819,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (43.18%), Bacteria:Actinobacteria (7.95%), Bacteria:Firmicutes (2.27%)",V_AS7,Vibrio RNA AS7,Gene; antisense;
RF02826,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (66.67%)",Scr6925,Streptomyces RNA 6925,Gene; sRNA;
RF02827,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (58.99%)",Scr6106,Streptomyces RNA 6106,Gene; sRNA;
RF02828,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (56.03%)",Scr3920,Streptomyces RNA 3920,Gene; sRNA;
RF02829,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (52.97%)",Scr4115,Streptomyces RNA 4115,Gene; sRNA;
RF02830,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.62%)",Scr1601,Streptomyces RNA 1601,Gene; sRNA;
RF02831,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (53.64%)",Scr2736,Streptomyces RNA 2736,Gene; sRNA;
RF02832,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.27%)",Scr5676,Streptomyces RNA 5676,Gene; sRNA;
RF02833,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (59.21%)",Scr3202,Streptomyces RNA 3202,Gene; sRNA;
RF02875,Bacteria+Proteobacteria/Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (100.00%)","Bacteria (100.00%), Bacteria:Proteobacteria (77.78%), Bacteria:Actinobacteria (11.11%)",AS-pc01,Antisense to pHK01_035,Gene; antisense;
RF02885,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (68.75%)",SAM_VI,SAM-VI (S-adenosyl methionine) riboswitch aptamer,Cis-reg; riboswitch;
RF02886,Actinobacteria+Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (93.10%)",npcTB_6715,Mycobacterium sRNA 6715,Gene; sRNA;
RF02912,Bacteria,"Bacteria (100.00%), Bacteria:Proteobacteria (75.00%), Bacteria:Actinobacteria (25.00%)","Bacteria (97.50%), Bacteria:Proteobacteria (27.50%), Bacteria:Actinobacteria (12.50%), Viruses (2.50%)",AAC_AAD_leader,putative aminoglycoside riboswitch / attI site,Cis-reg;
RF02916,Actinobacteria+Bacteria/Bacteria,"Bacteria (75.00%), Bacteria:Actinobacteria (75.00%), unclassified sequences (25.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (71.85%)",atpB,atpB RNA,Cis-reg;
RF02927,Actinobacteria+Bacteria/Eukaryota+Metazoa,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Actinobacteria (33.33%)","Eukaryota (100.00%), Eukaryota:Metazoa (100.00%)",Actino-ugpB,Actino-ugpB RNA,Gene; sRNA;
RF02928,Actinobacteria+Bacteria/Bacteria,"unclassified sequences (86.86%), Bacteria (13.14%), Bacteria:Actinobacteria (13.14%)","Bacteria (100.00%), Bacteria:Actinobacteria (72.92%)",Actinomyces-1,Actinomyces-1 RNA,Gene; sRNA;
RF02930,Actinobacteria+Bacteria/Bacteria,"unclassified sequences (84.48%), Bacteria (15.52%), Bacteria:Actinobacteria (15.52%)","Bacteria (100.00%), Bacteria:Actinobacteria (61.29%)",aspS,aspS RNA,Cis-reg;
RF02935,Actinobacteria+Bacteria/Bacteria,"Bacteria (94.90%), Bacteria:Actinobacteria (94.90%), unclassified sequences (5.10%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.47%)",che1,che1 RNA,Gene; sRNA;
RF02945,Actinobacteria+Bacteria/Bacteria,"unclassified sequences (64.29%), Bacteria (35.71%), Bacteria:Actinobacteria (35.71%)","Bacteria (100.00%), Bacteria:Actinobacteria (77.78%)",Corio-PBP,Corio-PBP RNA,Gene; sRNA;
RF02955,Bacteria+Firmicutes/Bacteria,"unclassified sequences (84.93%), Bacteria (15.07%), Bacteria:Firmicutes (13.70%), Bacteria:Actinobacteria (1.37%)","Bacteria (97.62%), Bacteria:Firmicutes (61.90%), Bacteria:Actinobacteria (7.14%), Eukaryota (2.38%), Eukaryota:Fungi (2.38%)",EGFOA,EGFOA RNA,Gene; sRNA;
RF02960,Bacteria,"unclassified sequences (90.32%), Bacteria (9.68%), Bacteria:Firmicutes (5.81%), Bacteria:Actinobacteria (3.23%)","Bacteria (95.00%), Bacteria:Firmicutes (45.00%), Eukaryota (5.00%), Bacteria:Actinobacteria (5.00%), Eukaryota:Metazoa (5.00%)",DUF2800,DUF2800 RNA,Cis-reg;
RF02963,Actinobacteria+Bacteria/Bacteria,"Bacteria (60.00%), Bacteria:Actinobacteria (60.00%), unclassified sequences (40.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (50.00%)",DUF3800-IV,DUF3800-IV RNA,Gene; sRNA;
RF02968,Bacteria,"unclassified sequences (90.83%), Bacteria (9.17%), Bacteria:Proteobacteria (4.37%), Bacteria:Actinobacteria (3.49%), Bacteria:Firmicutes (0.44%)","Bacteria (94.29%), Bacteria:Proteobacteria (20.00%), Bacteria:Actinobacteria (14.29%), Eukaryota (5.71%), Bacteria:Firmicutes (2.86%), Eukaryota:Metazoa (2.86%), Eukaryota:Alveolata (2.86%)",DUF3800-IX,DUF3800-IX RNA,Gene; sRNA;
RF02969,Bacteria/Mixed,"unclassified sequences (82.55%), Bacteria (17.45%), Bacteria:Firmicutes (11.84%), Bacteria:Actinobacteria (2.49%), Bacteria:Proteobacteria (0.31%)","Bacteria (82.35%), Bacteria:Firmicutes (33.33%), Viruses (13.73%), Bacteria:Actinobacteria (7.84%), Eukaryota (3.92%), Eukaryota:Metazoa (3.92%), Bacteria:Proteobacteria (1.96%)",DUF3800-I,DUF3800-I RNA,Gene; sRNA;
RF02975,Bacteria,"unclassified sequences (84.38%), Bacteria (15.62%), Bacteria:Firmicutes (8.98%), Bacteria:Actinobacteria (2.34%), Bacteria:Proteobacteria (0.78%)","Bacteria (100.00%), Bacteria:Firmicutes (40.98%), Bacteria:Actinobacteria (9.84%)",DUF3800-XI,DUF3800-XI RNA,Gene; sRNA;
RF02989,Actinobacteria+Bacteria/Bacteria,"Bacteria (85.71%), Bacteria:Actinobacteria (85.71%), unclassified sequences (14.29%)","Bacteria (100.00%), Bacteria:Actinobacteria (57.50%)",gntR-DTE,gntR-DTE RNA,Gene; sRNA;
RF02992,Actinobacteria+Bacteria/Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (73.08%)",hya,hya RNA,Cis-reg;
RF03015,Bacteria,"unclassified sequences (64.90%), Bacteria (35.10%), Bacteria:Actinobacteria (27.81%), Bacteria:Firmicutes (7.28%)","Bacteria (100.00%), Bacteria:Actinobacteria (47.66%), Bacteria:Firmicutes (0.47%)",Transposase-2,Transposase-2 RNA,Gene; sRNA;
RF03024,Actinobacteria+Bacteria,"unclassified sequences (75.00%), Bacteria (25.00%), Bacteria:Actinobacteria (25.00%)","Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)",Rothia-sucC,Rothia-sucC RNA,Cis-reg;
RF03033,Actinobacteria+Bacteria/Bacteria,"Bacteria (94.12%), Bacteria:Actinobacteria (94.12%), unclassified sequences (5.88%)","Bacteria (100.00%), Bacteria:Actinobacteria (45.45%)",NLPC-P60,NLPC-P60 RNA,Cis-reg;
RF03034,Actinobacteria+Bacteria/Bacteria,"Bacteria (97.26%), Bacteria:Actinobacteria (97.26%), unclassified sequences (2.74%)","Bacteria (99.68%), Bacteria:Actinobacteria (55.52%), Eukaryota (0.32%), Eukaryota:Viridiplantae (0.32%)",nrdJ,nrdJ RNA,Gene; sRNA;
RF03059,Actinobacteria+Bacteria/Bacteria,"Bacteria (96.25%), Bacteria:Actinobacteria (96.25%), unclassified sequences (3.75%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.11%)",raiA-hairpin,raiA-hairpin RNA,Gene; sRNA;
RF03063,Actinobacteria+Bacteria/Bacteria,"Bacteria (92.11%), Bacteria:Actinobacteria (92.11%), unclassified sequences (7.89%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.62%)",Streptomyces-metK,Streptomyces-metK RNA,Gene; sRNA;
RF03072,Bacteria,"unclassified sequences (77.46%), Bacteria (22.54%), Bacteria:Firmicutes (16.60%), Bacteria:Actinobacteria (5.94%)","Bacteria (99.80%), Bacteria:Firmicutes (33.13%), Bacteria:Actinobacteria (29.24%), Eukaryota (0.20%), Eukaryota:Metazoa (0.20%)",raiA,raiA RNA,Cis-reg; riboswitch;
RF03073,Actinobacteria+Bacteria/No Data,"unclassified sequences (78.26%), Bacteria (21.74%), Bacteria:Actinobacteria (21.74%)",No Data,RT-19,RT-19 RNA,Gene; sRNA;
RF03076,Actinobacteria+Bacteria/Bacteria,"Bacteria (90.70%), Bacteria:Actinobacteria (90.70%), unclassified sequences (9.30%)","Bacteria (100.00%), Bacteria:Actinobacteria (54.84%)",Streptomyces-metH,Streptomyces-metH RNA,Gene; sRNA;
RF03085,Bacteria,"unclassified sequences (74.60%), Bacteria (25.40%), Bacteria:Bacteroidetes (15.87%), Bacteria:Proteobacteria (3.97%), Bacteria:Firmicutes (3.17%), Bacteria:Actinobacteria (2.38%)","Bacteria (94.68%), Bacteria:Bacteroidetes (15.96%), Bacteria:Proteobacteria (14.54%), Bacteria:Firmicutes (12.06%), Bacteria:Actinobacteria (8.51%), Viruses (4.61%), Eukaryota (0.71%), Bacteria:Cyanobacteria (0.35%), Eukaryota:Viridiplantae (0.35%), Eukaryota:Metazoa (0.35%)",abiF,abiF RNA,Gene; sRNA;
RF03090,Actinobacteria+Bacteria,"unclassified sequences (89.29%), Bacteria (10.71%), Bacteria:Actinobacteria (10.71%)","Bacteria (100.00%), Bacteria:Actinobacteria (100.00%)",lysM-Actino,lysM-Actino RNA,Cis-reg;
RF03128,Actinobacteria+Bacteria/Mixed,"unclassified sequences (72.00%), Bacteria (28.00%), Bacteria:Actinobacteria (28.00%)","Bacteria (56.19%), Eukaryota (43.81%), Bacteria:Actinobacteria (38.10%), Eukaryota:Viridiplantae (33.33%), Eukaryota:Metazoa (10.48%), Bacteria:Proteobacteria (1.90%)",L31-Coriobacteria,L31-Coriobacteria ribosomal protein leader,Cis-reg; leader;
RF03129,Actinobacteria+Bacteria/Bacteria,"Bacteria (81.42%), Bacteria:Actinobacteria (81.42%), unclassified sequences (18.58%)","Bacteria (100.00%), Bacteria:Actinobacteria (72.06%)",L31-Corynebacteriaceae,L31-Corynebacteriaceae ribosomal protein leader,Cis-reg; leader;
RF03132,Actinobacteria+Bacteria/Bacteria,"Bacteria (93.38%), Bacteria:Actinobacteria (90.20%), unclassified sequences (6.62%), Bacteria:Proteobacteria (3.19%)","Bacteria (99.32%), Bacteria:Actinobacteria (50.43%), Bacteria:Proteobacteria (2.56%), Eukaryota (0.68%), Eukaryota:Viridiplantae (0.51%), Eukaryota:Metazoa (0.17%)",L17-Actino-Proteobacteria,L17-Actino-Proteobacteria ribosomal protein leader,Cis-reg; leader;
RF03158,Actinobacteria+Bacteria/Bacteria,"Bacteria (64.16%), Bacteria:Actinobacteria (64.06%), unclassified sequences (35.84%), Bacteria:Firmicutes (0.10%)","Bacteria (98.36%), Bacteria:Actinobacteria (58.69%), Eukaryota (1.64%), Eukaryota:Viridiplantae (1.30%), Eukaryota:Metazoa (0.35%), Bacteria:Proteobacteria (0.09%)",L31-Actinobacteria,L31-Actinobacteria ribosomal protein leader,Cis-reg; leader;
RF03167,Bacteria,"unclassified sequences (92.50%), Bacteria (7.50%), Bacteria:Proteobacteria (5.00%), Bacteria:Firmicutes (2.50%)","Bacteria (99.61%), Bacteria:Firmicutes (23.19%), Bacteria:Proteobacteria (22.27%), Bacteria:Actinobacteria (5.55%), Eukaryota (0.39%), Eukaryota:Viridiplantae (0.15%), Eukaryota:Alveolata (0.15%), Eukaryota:Metazoa (0.08%)",c-di-GMP-I-GGC,c-di-GMP-I-GGC riboswitch aptamer,Cis-reg; riboswitch;
RF03168,Bacteria+Proteobacteria/Bacteria,"unclassified sequences (66.67%), Bacteria (33.33%), Bacteria:Proteobacteria (33.33%)","Bacteria (100.00%), Bacteria:Proteobacteria (52.94%), Bacteria:Actinobacteria (5.88%)",c-di-GMP-I-UAU,c-di-GMP-I-UAU riboswitch aptamer,Cis-reg; riboswitch;
RF03169,Bacteria,"unclassified sequences (90.47%), Bacteria (9.53%), Bacteria:Actinobacteria (0.42%)","Bacteria (100.00%), Bacteria:Actinobacteria (27.54%), Bacteria:Firmicutes (5.80%)",c-di-GMP-II-GAG,c-di-GMP-II-GAG riboswitch aptamer,Cis-reg; riboswitch;
RF03170,Bacteria,"unclassified sequences (87.88%), Bacteria (12.12%)","Bacteria (100.00%), Bacteria:Actinobacteria (33.33%)",c-di-GMP-II-GCG,c-di-GMP-II-GCG riboswitch aptamer,Cis-reg; riboswitch;
RF04311,Bacteria,"Bacteria (100.00%), Bacteria:Actinobacteria (86.21%)","Bacteria (100.00%), Bacteria:Actinobacteria (52.94%)",dauA,dauA ncRNA motif,Cis-reg;
